,exchg,code,price,open,high,low,settle_price,upper_limit,lower_limit,total_volume,volume,total_turnover,turn_over,open_interest,diff_interest,trading_date,action_date,action_time,pre_close,pre_settle,pre_interest,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,bid_qty_0,bid_qty_1,bid_qty_2,bid_qty_3,bid_qty_4,bid_qty_5,bid_qty_6,bid_qty_7,bid_qty_8,bid_qty_9,ask_qty_0,ask_qty_1,ask_qty_2,ask_qty_3,ask_qty_4,ask_qty_5,ask_qty_6,ask_qty_7,ask_qty_8,ask_qty_9,time
20210104111744900,b'CFFEX',b'IF2101',5259.2,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43031.0,2.0,67489614360.0,3155520.0,75983.0,0.0,20210104,20210104,111744900,5227.0,5216.2,90826.0,5258.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5259.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111744900
20210104111745400,b'CFFEX',b'IF2101',5258.8,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43033.0,2.0,67492769640.0,3155280.0,75981.0,-2.0,20210104,20210104,111745400,5227.0,5216.2,90826.0,5258.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5259.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111745400
20210104111745900,b'CFFEX',b'IF2101',5258.8,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43034.0,1.0,67494347280.0,1577640.0,75981.0,0.0,20210104,20210104,111745900,5227.0,5216.2,90826.0,5259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5259.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111745900
20210104111746400,b'CFFEX',b'IF2101',5258.8,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43036.0,2.0,67497502620.0,3155340.0,75982.0,1.0,20210104,20210104,111746400,5227.0,5216.2,90826.0,5258.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111746400
20210104111746900,b'CFFEX',b'IF2101',5259.0,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43037.0,1.0,67499080320.0,1577700.0,75982.0,0.0,20210104,20210104,111746900,5227.0,5216.2,90826.0,5258.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5259.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111746900
20210104111747400,b'CFFEX',b'IF2101',5258.4,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43038.0,1.0,67500657840.0,1577520.0,75981.0,-1.0,20210104,20210104,111747400,5227.0,5216.2,90826.0,5258.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111747400
20210104111747900,b'CFFEX',b'IF2101',5258.6,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43039.0,1.0,67502235420.0,1577580.0,75981.0,0.0,20210104,20210104,111747900,5227.0,5216.2,90826.0,5258.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111747900
20210104111748400,b'CFFEX',b'IF2101',5258.8,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43041.0,2.0,67505390520.0,3155100.0,75981.0,0.0,20210104,20210104,111748400,5227.0,5216.2,90826.0,5258.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111748400
20210104111748900,b'CFFEX',b'IF2101',5258.2,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43042.0,1.0,67506967980.0,1577460.0,75981.0,0.0,20210104,20210104,111748900,5227.0,5216.2,90826.0,5258.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111748900
20210104111749400,b'CFFEX',b'IF2101',5258.6,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43046.0,4.0,67513278060.0,6310080.0,75981.0,0.0,20210104,20210104,111749400,5227.0,5216.2,90826.0,5258.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111749400
20210104111749900,b'CFFEX',b'IF2101',5258.2,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43047.0,1.0,67514855520.0,1577460.0,75981.0,0.0,20210104,20210104,111749900,5227.0,5216.2,90826.0,5258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111749900
20210104111750400,b'CFFEX',b'IF2101',5258.8,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43048.0,1.0,67516433160.0,1577640.0,75981.0,0.0,20210104,20210104,111750400,5227.0,5216.2,90826.0,5258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111750400
20210104111750900,b'CFFEX',b'IF2101',5258.0,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43052.0,4.0,67522742820.0,6309660.0,75984.0,3.0,20210104,20210104,111750900,5227.0,5216.2,90826.0,5257.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5257.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111750900
20210104111751400,b'CFFEX',b'IF2101',5257.8,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43056.0,4.0,67529052180.0,6309360.0,75987.0,3.0,20210104,20210104,111751400,5227.0,5216.2,90826.0,5257.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111751400
20210104111751900,b'CFFEX',b'IF2101',5258.0,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43059.0,3.0,67533784380.0,4732200.0,75986.0,-1.0,20210104,20210104,111751900,5227.0,5216.2,90826.0,5258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111751900
20210104111752400,b'CFFEX',b'IF2101',5258.2,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43063.0,4.0,67540094460.0,6310080.0,75989.0,3.0,20210104,20210104,111752400,5227.0,5216.2,90826.0,5258.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111752400
20210104111752900,b'CFFEX',b'IF2101',5257.8,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43069.0,6.0,67549559520.0,9465060.0,75988.0,-1.0,20210104,20210104,111752900,5227.0,5216.2,90826.0,5257.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111752900
20210104111753400,b'CFFEX',b'IF2101',5257.8,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43070.0,1.0,67551136860.0,1577340.0,75988.0,0.0,20210104,20210104,111753400,5227.0,5216.2,90826.0,5258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111753400
20210104111753900,b'CFFEX',b'IF2101',5257.8,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43071.0,1.0,67552714200.0,1577340.0,75987.0,-1.0,20210104,20210104,111753900,5227.0,5216.2,90826.0,5258.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111753900
20210104111754400,b'CFFEX',b'IF2101',5258.8,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43075.0,4.0,67559023860.0,6309660.0,75987.0,0.0,20210104,20210104,111754400,5227.0,5216.2,90826.0,5258.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111754400
20210104111754900,b'CFFEX',b'IF2101',5258.8,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43075.0,0.0,67559023860.0,0.0,75987.0,0.0,20210104,20210104,111754900,5227.0,5216.2,90826.0,5258.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111754900
20210104111755400,b'CFFEX',b'IF2101',5259.0,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43079.0,4.0,67565334480.0,6310620.0,75988.0,1.0,20210104,20210104,111755400,5227.0,5216.2,90826.0,5258.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5259.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111755400
20210104111755900,b'CFFEX',b'IF2101',5259.0,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43079.0,0.0,67565334480.0,0.0,75988.0,0.0,20210104,20210104,111755900,5227.0,5216.2,90826.0,5259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5259.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111755900
20210104111756400,b'CFFEX',b'IF2101',5258.4,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43082.0,3.0,67570067220.0,4732740.0,75989.0,1.0,20210104,20210104,111756400,5227.0,5216.2,90826.0,5258.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5259.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111756400
20210104111756900,b'CFFEX',b'IF2101',5258.4,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43085.0,3.0,67574799780.0,4732560.0,75989.0,0.0,20210104,20210104,111756900,5227.0,5216.2,90826.0,5258.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111756900
20210104111757400,b'CFFEX',b'IF2101',5259.0,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43088.0,3.0,67579532580.0,4732800.0,75987.0,-2.0,20210104,20210104,111757400,5227.0,5216.2,90826.0,5258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111757400
20210104111757900,b'CFFEX',b'IF2101',5259.0,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43088.0,0.0,67579532580.0,0.0,75987.0,0.0,20210104,20210104,111757900,5227.0,5216.2,90826.0,5258.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111757900
20210104111758400,b'CFFEX',b'IF2101',5258.4,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43089.0,1.0,67581110100.0,1577520.0,75988.0,1.0,20210104,20210104,111758400,5227.0,5216.2,90826.0,5258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111758400
20210104111758900,b'CFFEX',b'IF2101',5258.0,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43090.0,1.0,67582687500.0,1577400.0,75987.0,-1.0,20210104,20210104,111758900,5227.0,5216.2,90826.0,5257.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111758900
20210104111759400,b'CFFEX',b'IF2101',5258.2,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43093.0,3.0,67587419700.0,4732200.0,75987.0,0.0,20210104,20210104,111759400,5227.0,5216.2,90826.0,5258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111759400
20210104111759900,b'CFFEX',b'IF2101',5257.6,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43095.0,2.0,67590574380.0,3154680.0,75986.0,-1.0,20210104,20210104,111759900,5227.0,5216.2,90826.0,5257.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5257.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111759900
20210104111800400,b'CFFEX',b'IF2101',5257.6,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43095.0,0.0,67590574380.0,0.0,75986.0,0.0,20210104,20210104,111800400,5227.0,5216.2,90826.0,5257.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111800400
20210104111800900,b'CFFEX',b'IF2101',5258.2,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43098.0,3.0,67595306520.0,4732140.0,75985.0,-1.0,20210104,20210104,111800900,5227.0,5216.2,90826.0,5258.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111800900
20210104111801400,b'CFFEX',b'IF2101',5258.4,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43107.0,9.0,67609503120.0,14196600.0,75980.0,-5.0,20210104,20210104,111801400,5227.0,5216.2,90826.0,5257.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111801400
20210104111801900,b'CFFEX',b'IF2101',5258.4,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43108.0,1.0,67611080640.0,1577520.0,75981.0,1.0,20210104,20210104,111801900,5227.0,5216.2,90826.0,5257.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111801900
20210104111802400,b'CFFEX',b'IF2101',5258.4,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43109.0,1.0,67612658160.0,1577520.0,75981.0,0.0,20210104,20210104,111802400,5227.0,5216.2,90826.0,5258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111802400
20210104111802900,b'CFFEX',b'IF2101',5258.4,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43110.0,1.0,67614235680.0,1577520.0,75982.0,1.0,20210104,20210104,111802900,5227.0,5216.2,90826.0,5258.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111802900
20210104111803400,b'CFFEX',b'IF2101',5258.2,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43111.0,1.0,67615813140.0,1577460.0,75982.0,0.0,20210104,20210104,111803400,5227.0,5216.2,90826.0,5258.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111803400
20210104111803900,b'CFFEX',b'IF2101',5258.4,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43115.0,4.0,67622123040.0,6309900.0,75978.0,-4.0,20210104,20210104,111803900,5227.0,5216.2,90826.0,5258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111803900
20210104111804400,b'CFFEX',b'IF2101',5258.2,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43116.0,1.0,67623700500.0,1577460.0,75979.0,1.0,20210104,20210104,111804400,5227.0,5216.2,90826.0,5258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111804400
20210104111804900,b'CFFEX',b'IF2101',5258.2,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43118.0,2.0,67626855420.0,3154920.0,75981.0,2.0,20210104,20210104,111804900,5227.0,5216.2,90826.0,5258.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111804900
20210104111805400,b'CFFEX',b'IF2101',5258.2,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43118.0,0.0,67626855420.0,0.0,75981.0,0.0,20210104,20210104,111805400,5227.0,5216.2,90826.0,5258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111805400
20210104111805900,b'CFFEX',b'IF2101',5258.2,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43118.0,0.0,67626855420.0,0.0,75981.0,0.0,20210104,20210104,111805900,5227.0,5216.2,90826.0,5258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111805900
20210104111806400,b'CFFEX',b'IF2101',5258.0,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43119.0,1.0,67628432820.0,1577400.0,75981.0,0.0,20210104,20210104,111806400,5227.0,5216.2,90826.0,5257.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111806400
20210104111806900,b'CFFEX',b'IF2101',5258.0,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43122.0,3.0,67633165020.0,4732200.0,75979.0,-2.0,20210104,20210104,111806900,5227.0,5216.2,90826.0,5257.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111806900
20210104111807400,b'CFFEX',b'IF2101',5258.0,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43122.0,0.0,67633165020.0,0.0,75979.0,0.0,20210104,20210104,111807400,5227.0,5216.2,90826.0,5257.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111807400
20210104111807900,b'CFFEX',b'IF2101',5258.0,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43122.0,0.0,67633165020.0,0.0,75979.0,0.0,20210104,20210104,111807900,5227.0,5216.2,90826.0,5257.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111807900
20210104111808400,b'CFFEX',b'IF2101',5258.0,5230.0,5264.8,5192.0,0.0,5737.8,4694.6,43122.0,0.0,67633165020.0,0.0,75979.0,0.0,20210104,20210104,111808400,5227.0,5216.2,90826.0,5257.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104111808400
